,col_base,col_vs,vs,vs_rate
3843,cat41,cat65,179429,0.952797926911
3844,cat41,cat66,174729,0.927840142737
3845,cat41,cat67,180533,0.958660351108
3846,cat41,cat68,181089,0.961612803874
3847,cat41,cat69,180912,0.960672904343
3848,cat41,cat70,181154,0.961957964719
3849,cat41,cat71,172307,0.914978918638
3850,cat41,cat72,116973,0.621146146412
3851,cat41,cat73,148501,0.788565086715
3852,cat41,cat74,178367,0.947158529721
3853,cat41,cat75,149630,0.794560265084
3854,cat41,cat76,174872,0.928599496596
3855,cat41,cat77,47,0.000249577841736
3856,cat41,cat78,7883,0.0418600452426
3857,cat41,cat79,10992,0.0583693539651
3858,cat41,cat80,5056,0.0268482035706
3859,cat41,cat81,2473,0.0131320426088
3860,cat41,cat82,24183,0.128415764823
3861,cat41,cat83,30407,0.161466243269
3862,cat41,cat84,28529,0.151493749934
3863,cat41,cat85,7839,0.0416263979014
3864,cat41,cat86,5911,0.0313883962234
3865,cat41,cat87,6493,0.0344789133275
3866,cat41,cat88,162337,0.862036555189
3867,cat41,cat89,177251,0.941232383521
3868,cat41,cat90,171526,0.910831678331
3869,cat41,cat91,110853,0.588647925318
3870,cat41,cat92,121302,0.644133858686
3871,cat41,cat93,501,0.00266039358957
3872,cat41,cat94,2542,0.0134984441211
3873,cat41,cat95,3578,0.018999776973
3874,cat41,cat96,129,0.000685011523062
3875,cat41,cat97,40456,0.214828109899
3876,cat41,cat98,100983,0.536236578553
3877,cat41,cat99,0,0.0
3878,cat41,cat100,9763,0.0518431589121
3879,cat41,cat101,103166,0.547828672777
3880,cat41,cat102,171853,0.91256810289
3881,cat41,cat103,124153,0.659273144362
3882,cat41,cat104,67,0.000355781178645
3883,cat41,cat105,74,0.000392952346563
3884,cat41,cat106,73,0.000387642179717
3885,cat41,cat107,72,0.000382332012872
3886,cat41,cat108,11526,0.0612049830606
3887,cat41,cat109,51,0.000270818509118
3888,cat41,cat110,1249,0.00663239838996
3889,cat41,cat111,122186,0.648828046177
3890,cat41,cat112,2327,0.0123567582493
3891,cat41,cat113,3131,0.0166261323931
3892,cat41,cat114,124937,0.663436315169
3893,cat41,cat115,72,0.000382332012872
3894,cat41,cat116,0,0.0
3895,cat42,cat43,182719,0.970268375832
3896,cat42,cat44,172217,0.914501003622
3897,cat42,cat45,182592,0.969593984643
3898,cat42,cat46,185815,0.986708652386
3899,cat42,cat47,185950,0.98742552491
3900,cat42,cat48,186508,0.99038859801
3901,cat42,cat49,177510,0.942607716734
3902,cat42,cat50,136724,0.726027251776
3903,cat42,cat51,185402,0.984515553479
3904,cat42,cat52,178290,0.946749646874
3905,cat42,cat53,171674,0.911617583024
3906,cat42,cat54,182147,0.967230960397
3907,cat42,cat55,186560,0.990664726686
3908,cat42,cat56,186513,0.990415148844
3909,cat42,cat57,183619,0.975047525993
3910,cat42,cat58,186388,0.989751377988
3911,cat42,cat59,186333,0.989459318812
3912,cat42,cat60,186181,0.988652173451
3913,cat42,cat61,185917,0.987250289404
3914,cat42,cat62,186578,0.990760309689
3915,cat42,cat63,186546,0.99059038435
3916,cat42,cat64,186576,0.990749689355
3917,cat42,cat65,184437,0.979391242473
3918,cat42,cat66,178419,0.947434658397
3919,cat42,cat67,185951,0.987430835077
3920,cat42,cat68,186483,0.990255843839
3921,cat42,cat69,186316,0.989369045975
3922,cat42,cat70,186606,0.990908994361
3923,cat42,cat71,177439,0.942230694888
3924,cat42,cat72,117529,0.624098599178
3925,cat42,cat73,153339,0.814255673913
3926,cat42,cat74,183109,0.972339340902
3927,cat42,cat75,153588,0.815577905458
3928,cat42,cat76,179818,0.954863581814
3929,cat42,cat77,50,0.000265508342272
3930,cat42,cat78,2471,0.0131214222751
3931,cat42,cat79,8448,0.0448602895103
3932,cat42,cat80,1066,0.00566063785724
3933,cat42,cat81,994,0.00527830584437
3934,cat42,cat82,20504,0.108879660999
3935,cat42,cat83,27051,0.143645323336
3936,cat42,cat84,29396,0.156097664589
3937,cat42,cat85,2476,0.0131479731093
3938,cat42,cat86,1589,0.00843785511741
3939,cat42,cat87,2392,0.0127019190943
3940,cat42,cat88,168924,0.897014624199
3941,cat42,cat89,182100,0.966981382555
3942,cat42,cat90,176388,0.936649709534
3943,cat42,cat91,110973,0.589285145339
3944,cat42,cat92,123730,0.657026943787
3945,cat42,cat93,434,0.00230461241092
3946,cat42,cat94,1793,0.00952112915388
3947,cat42,cat95,3736,0.0198387833346
3948,cat42,cat96,266,0.00141250438089
3949,cat42,cat97,40938,0.217387610319
3950,cat42,cat98,105492,0.560180120859
3951,cat42,cat99,0,0.0
3952,cat42,cat100,9415,0.0499952208498
3953,cat42,cat101,105265,0.558974712985
3954,cat42,cat102,175735,0.933182170584
3955,cat42,cat103,124130,0.659151010525
3956,cat42,cat104,68,0.00036109134549
3957,cat42,cat105,72,0.000382332012872
3958,cat42,cat106,70,0.000371711679181
3959,cat42,cat107,70,0.000371711679181
3960,cat42,cat108,9299,0.0493792414958
3961,cat42,cat109,48,0.000254888008581
3962,cat42,cat110,1232,0.00654212555358
3963,cat42,cat111,126891,0.673812381185
3964,cat42,cat112,2384,0.0126594377595
3965,cat42,cat113,3269,0.0173589354178
3966,cat42,cat114,130594,0.693475929014
3967,cat42,cat115,70,0.000371711679181
3968,cat42,cat116,0,0.0
3969,cat43,cat44,171598,0.911214010344
3970,cat43,cat45,184109,0.977649507748
3971,cat43,cat46,183356,0.973650952113
3972,cat43,cat47,183627,0.975090007328
3973,cat43,cat48,183899,0.97653437271
3974,cat43,cat49,175115,0.92988986714
3975,cat43,cat50,135773,0.720977283106
3976,cat43,cat51,182905,0.971256066866
3977,cat43,cat52,176019,0.934690257968
3978,cat43,cat53,169341,0.899228963774
3979,cat43,cat54,179830,0.954927303816
3980,cat43,cat55,183977,0.976948565724
3981,cat43,cat56,183942,0.976762709884
3982,cat43,cat57,181336,0.962924415085
3983,cat43,cat58,183881,0.976438789707
3984,cat43,cat59,183834,0.976189211865
3985,cat43,cat60,183688,0.975413927506
3986,cat43,cat61,183448,0.974139487463
3987,cat43,cat62,184075,0.977468962075
3988,cat43,cat63,184039,0.977277796068
3989,cat43,cat64,184071,0.977447721407
3990,cat43,cat65,182144,0.967215029896
3991,cat43,cat66,176642,0.937998491913
3992,cat43,cat67,183438,0.974086385794
3993,cat43,cat68,183978,0.976953875891
3994,cat43,cat69,183855,0.976300725369
3995,cat43,cat70,184087,0.977532684077
3996,cat43,cat71,175022,0.929396021623
3997,cat43,cat72,117294,0.622850709969
3998,cat43,cat73,151305,0.80345479455
3999,cat43,cat74,180915,0.960688834843
4000,cat43,cat75,151415,0.804038912903
4001,cat43,cat76,177578,0.94296880808
4002,cat43,cat77,50,0.000265508342272
4003,cat43,cat78,4972,0.0264021495555
4004,cat43,cat79,9804,0.0520608757527
4005,cat43,cat80,2620,0.0139126371351
4006,cat43,cat81,1454,0.00772098259327
4007,cat43,cat82,22165,0.117699848129
4008,cat43,cat83,28641,0.15208848862
4009,cat43,cat84,28871,0.153309826995
4010,cat43,cat85,4952,0.0262959462186
4011,cat43,cat86,3883,0.0206193778609
4012,cat43,cat87,4553,0.0241771896473
4013,cat43,cat88,165182,0.877143979864
4014,cat43,cat89,179878,0.955182191824
4015,cat43,cat90,174021,0.924080544611
4016,cat43,cat91,110507,0.586810607589
4017,cat43,cat92,122495,0.650468887732
4018,cat43,cat93,475,0.00252232925159
4019,cat43,cat94,1765,0.00937244448221
4020,cat43,cat95,3631,0.0192812158158
4021,cat43,cat96,130,0.000690321689907
4022,cat43,cat97,40983,0.217626567827
4023,cat43,cat98,103073,0.54733482726
4024,cat43,cat99,0,0.0
4025,cat43,cat100,9412,0.0499792903493
4026,cat43,cat101,103025,0.547079939252
4027,cat43,cat102,173891,0.923390222921
4028,cat43,cat103,123972,0.658312004163
4029,cat43,cat104,69,0.000366401512336
4030,cat43,cat105,77,0.000408882847099
4031,cat43,cat106,76,0.000403572680254
4032,cat43,cat107,76,0.000403572680254
4033,cat43,cat108,10420,0.0553319385295
4034,cat43,cat109,51,0.000270818509118
4035,cat43,cat110,1268,0.00673329156002
4036,cat43,cat111,124657,0.661949468452
4037,cat43,cat112,2364,0.0125532344226
4038,cat43,cat113,3198,0.0169819135717
4039,cat43,cat114,128814,0.684023832029
4040,cat43,cat115,76,0.000403572680254
4041,cat43,cat116,0,0.0
4042,cat44,cat45,170973,0.907895156066
4043,cat44,cat46,172632,0.916704722862
4044,cat44,cat47,172719,0.917166707378
4045,cat44,cat48,172681,0.916964921038
4046,cat44,cat49,163757,0.869576992109
4047,cat44,cat50,126111,0.669670451046
4048,cat44,cat51,171573,0.911081256173
4049,cat44,cat52,165131,0.876873161355
4050,cat44,cat53,158287,0.840530379465
4051,cat44,cat54,168524,0.894890557461
4052,cat44,cat55,172583,0.916444524687
4053,cat44,cat56,172558,0.916311770516
4054,cat44,cat57,170212,0.903854119096
4055,cat44,cat58,172509,0.91605157234
4056,cat44,cat59,172472,0.915855096167
4057,cat44,cat60,172308,0.914984228804
4058,cat44,cat61,172074,0.913741649763
4059,cat44,cat62,172683,0.916975541372
4060,cat44,cat63,172659,0.916848097367
4061,cat44,cat64,172683,0.916975541372
4062,cat44,cat65,170802,0.906987117535
4063,cat44,cat66,165032,0.876347454837
4064,cat44,cat67,172196,0.914389490118
4065,cat44,cat68,172604,0.916556038191
4066,cat44,cat69,172579,0.91642328402
4067,cat44,cat70,172693,0.91702864304
4068,cat44,cat71,164634,0.874234008433
4069,cat44,cat72,112580,0.59781858346
4070,cat44,cat73,146204,0.776367633471
4071,cat44,cat74,169992,0.90268588239
4072,cat44,cat75,144007,0.764701196912
4073,cat44,cat76,167418,0.88901751293
4074,cat44,cat77,52,0.000276128675963
4075,cat44,cat78,16321,0.0866672330845
4076,cat44,cat79,20039,0.106410433416
4077,cat44,cat80,3532,0.0187555092981
4078,cat44,cat81,4703,0.0249737146741
4079,cat44,cat82,29725,0.157844709481
4080,cat44,cat83,35834,0.19028451874
4081,cat44,cat84,27133,0.144080757017
4082,cat44,cat85,16304,0.0865769602481
4083,cat44,cat86,9488,0.0503828630296
4084,cat44,cat87,15585,0.0827589502862
4085,cat44,cat88,154991,0.823028069542
4086,cat44,cat89,168814,0.896430505846
4087,cat44,cat90,162728,0.864112830425
4088,cat44,cat91,106623,0.566185919562
4089,cat44,cat92,115137,0.611396680084
4090,cat44,cat93,476,0.00252763941843
4091,cat44,cat94,4692,0.0249153028388
4092,cat44,cat95,3644,0.0193502479848
4093,cat44,cat96,320,0.00169925339054
4094,cat44,cat97,38132,0.20248728215
4095,cat44,cat98,97618,0.518367867118
4096,cat44,cat99,0,0.0
4097,cat44,cat100,9568,0.0508076763772
4098,cat44,cat101,93053,0.494126955469
4099,cat44,cat102,162573,0.863289754564
4100,cat44,cat103,125632,0.667126881127
4101,cat44,cat104,66,0.000350471011799
4102,cat44,cat105,73,0.000387642179717
4103,cat44,cat106,72,0.000382332012872
4104,cat44,cat107,73,0.000387642179717
4105,cat44,cat108,14520,0.0771036225958
4106,cat44,cat109,49,0.000260198175427
4107,cat44,cat110,1229,0.00652619505305
4108,cat44,cat111,113531,0.60286855213
4109,cat44,cat112,2274,0.0120753194065
4110,cat44,cat113,2984,0.0158455378668
4111,cat44,cat114,118582,0.629690204866
4112,cat44,cat115,73,0.000387642179717
4113,cat44,cat116,1,5.31016684544e-06
4114,cat45,cat46,183241,0.973040282926
4115,cat45,cat47,183510,0.974468717807
4116,cat45,cat48,183778,0.975891842522
4117,cat45,cat49,175074,0.929672150299
4118,cat45,cat50,135718,0.72068522393
4119,cat45,cat51,182812,0.970762221349
4120,cat45,cat52,175984,0.934504402128
4121,cat45,cat53,169360,0.899329856944
4122,cat45,cat54,179703,0.954252912627
4123,cat45,cat55,183864,0.97634851687
4124,cat45,cat56,183829,0.976162661031
4125,cat45,cat57,181281,0.962632355909
4126,cat45,cat58,183772,0.975859981521
4127,cat45,cat59,183739,0.975684746015
4128,cat45,cat60,183573,0.974803258318
4129,cat45,cat61,183343,0.973581919944
4130,cat45,cat62,183954,0.976826431886
4131,cat45,cat63,183920,0.976645886214
4132,cat45,cat64,183948,0.976794570885
4133,cat45,cat65,182141,0.967199099396
4134,cat45,cat66,176971,0.939745536805
4135,cat45,cat67,183335,0.973539438609
4136,cat45,cat68,183859,0.976321966036
4137,cat45,cat69,183720,0.975583852845
4138,cat45,cat70,183970,0.976911394556
4139,cat45,cat71,174839,0.92842426109
4140,cat45,cat72,117709,0.62505442921
4141,cat45,cat73,150824,0.800900604297
4142,cat45,cat74,180812,0.960141887658
4143,cat45,cat75,151420,0.804065463737
4144,cat45,cat76,177511,0.942613026901
4145,cat45,cat77,50,0.000265508342272
4146,cat45,cat78,5073,0.0269384764069
4147,cat45,cat79,9376,0.0497881243429
4148,cat45,cat80,3443,0.0182829044489
4149,cat45,cat81,1575,0.00836351278157
4150,cat45,cat82,22236,0.118076869975
4151,cat45,cat83,28586,0.151796429444
4152,cat45,cat84,29042,0.154217865525
4153,cat45,cat85,5058,0.0268588239042
4154,cat45,cat86,3979,0.021129153878
4155,cat45,cat87,4464,0.0237045847981
4156,cat45,cat88,165062,0.876506759842
4157,cat45,cat89,179856,0.955065368154
4158,cat45,cat90,174068,0.924330122452
4159,cat45,cat91,110792,0.58832400514
4160,cat45,cat92,122496,0.650474197899
4161,cat45,cat93,454,0.00241081574783
4162,cat45,cat94,1860,0.00987691033252
4163,cat45,cat95,3626,0.0192546649816
4164,cat45,cat96,113,0.000600048853535
4165,cat45,cat97,40944,0.21741947132
4166,cat45,cat98,102968,0.546777259742
4167,cat45,cat99,0,0.0
4168,cat45,cat100,9412,0.0499792903493
4169,cat45,cat101,103079,0.547366688261
4170,cat45,cat102,174135,0.924685903631
4171,cat45,cat103,124104,0.659012946187
4172,cat45,cat104,68,0.00036109134549
4173,cat45,cat105,76,0.000403572680254
4174,cat45,cat106,74,0.000392952346563
4175,cat45,cat107,74,0.000392952346563
4176,cat45,cat108,10435,0.0554115910322
4177,cat45,cat109,51,0.000270818509118
4178,cat45,cat110,1280,0.00679701356217
4179,cat45,cat111,124751,0.662448624136
4180,cat45,cat112,2360,0.0125319937552
4181,cat45,cat113,3190,0.016939432237
4182,cat45,cat114,128732,0.683588398347
4183,cat45,cat115,74,0.000392952346563
4184,cat45,cat116,0,0.0
4185,cat46,cat47,186991,0.992953408596
4186,cat46,cat48,187201,0.994068543634
4187,cat46,cat49,178255,0.946563791034
4188,cat46,cat50,136829,0.726584819295
4189,cat46,cat51,186197,0.988737136121
4190,cat46,cat52,178669,0.948762200108
4191,cat46,cat53,172101,0.913885024267
4192,cat46,cat54,182902,0.971240136365
4193,cat46,cat55,187291,0.99454645865
4194,cat46,cat56,187254,0.994349982476
4195,cat46,cat57,184502,0.979736403318
4196,cat46,cat58,187209,0.994111024968
4197,cat46,cat59,187150,0.993797725125
4198,cat46,cat60,186998,0.992990579764
4199,cat46,cat61,186726,0.991546214382
4200,cat46,cat62,187395,0.995098716002
4201,cat46,cat63,187359,0.994907549995
4202,cat46,cat64,187397,0.995109336335
4203,cat46,cat65,185206,0.983474760777
4204,cat46,cat66,179162,0.951380112363
4205,cat46,cat67,186778,0.991822343058
4206,cat46,cat68,187320,0.994700453488
4207,cat46,cat69,187171,0.993909238628
4208,cat46,cat70,187413,0.995194299005
4209,cat46,cat71,177882,0.944583098801
4210,cat46,cat72,118224,0.627789165136
4211,cat46,cat73,153617,0.815731900296
4212,cat46,cat74,183927,0.976683057382
4213,cat46,cat75,153795,0.816677109995
4214,cat46,cat76,182229,0.967666394078
4215,cat46,cat77,47,0.000249577841736
4216,cat46,cat78,1654,0.00878301596236
4217,cat46,cat79,7681,0.0407873915398
4218,cat46,cat80,1136,0.00603234953642
4219,cat46,cat81,1196,0.00635095954715
4220,cat46,cat82,19953,0.105953759067
4221,cat46,cat83,26571,0.14109644325
4222,cat46,cat84,29318,0.155683471575
4223,cat46,cat85,1653,0.00877770579552
4224,cat46,cat86,2070,0.0109920453701
4225,cat46,cat87,1532,0.00813517560722
4226,cat46,cat88,168151,0.892909865228
4227,cat46,cat89,182973,0.971617158211
4228,cat46,cat90,177164,0.940770399006
4229,cat46,cat91,110857,0.588669165985
4230,cat46,cat92,124220,0.659628925541
4231,cat46,cat93,435,0.00230992257777
4232,cat46,cat94,1031,0.00547478201765
4233,cat46,cat95,3722,0.0197644409987
4234,cat46,cat96,55,0.000292059176499
4235,cat46,cat97,41754,0.221720706465
4236,cat46,cat98,105005,0.557594069606
4237,cat46,cat99,0,0.0
4238,cat46,cat100,9420,0.0500217716841
4239,cat46,cat101,106110,0.56346180397
4240,cat46,cat102,176507,0.937281619388
4241,cat46,cat103,123769,0.657234040294
4242,cat46,cat104,67,0.000355781178645
4243,cat46,cat105,77,0.000408882847099
4244,cat46,cat106,75,0.000398262513408
4245,cat46,cat107,75,0.000398262513408
4246,cat46,cat108,9543,0.0506749222061
4247,cat46,cat109,51,0.000270818509118
4248,cat46,cat110,1288,0.00683949489693
4249,cat46,cat111,127580,0.677471086142
4250,cat46,cat112,2402,0.0127550207628
4251,cat46,cat113,3258,0.0173005235825
4252,cat46,cat114,130883,0.695010567232
4253,cat46,cat115,75,0.000398262513408
4254,cat46,cat116,0,0.0
4255,cat47,cat48,187360,0.994912860162
4256,cat47,cat49,178460,0.947652375238
4257,cat47,cat50,137180,0.728448687858
4258,cat47,cat51,186404,0.989836340658
4259,cat47,cat52,178932,0.950158773989
4260,cat47,cat53,172342,0.915164774477
4261,cat47,cat54,183105,0.972318100235
4262,cat47,cat55,187472,0.995507598849
4263,cat47,cat56,187435,0.995311122675
4264,cat47,cat57,184643,0.980485136843
4265,cat47,cat58,187386,0.9950509245
4266,cat47,cat59,187335,0.994780105991
4267,cat47,cat60,187175,0.993930479296
4268,cat47,cat61,186905,0.992496734247
4269,cat47,cat62,187576,0.996059856201
4270,cat47,cat63,187542,0.995879310528
4271,cat47,cat64,187576,0.996059856201
4272,cat47,cat65,185399,0.984499622978
4273,cat47,cat66,179331,0.95227753056
4274,cat47,cat67,186959,0.992783483257
4275,cat47,cat68,187487,0.995587251351
4276,cat47,cat69,187342,0.994817277159
4277,cat47,cat70,187594,0.996155439204
4278,cat47,cat71,178033,0.945384933995
4279,cat47,cat72,118231,0.627826336303
4280,cat47,cat73,153818,0.816799243832
4281,cat47,cat74,184078,0.977484892575
4282,cat47,cat75,153862,0.817032891173
4283,cat47,cat76,182048,0.966705253879
4284,cat47,cat77,49,0.000260198175427
4285,cat47,cat78,1476,0.00783780626387
4286,cat47,cat79,7549,0.0400864495162
4287,cat47,cat80,1033,0.00548540235134
4288,cat47,cat81,1034,0.00549071251819
4289,cat47,cat82,19798,0.105130683206
4290,cat47,cat83,26455,0.140480463896
4291,cat47,cat84,29335,0.155773744411
4292,cat47,cat85,1478,0.00784842659756
4293,cat47,cat86,1928,0.010238001678
4294,cat47,cat87,1401,0.00743954375046
4295,cat47,cat88,168288,0.893637358086
4296,cat47,cat89,183108,0.972334030735
4297,cat47,cat90,177321,0.941604095201
4298,cat47,cat91,110884,0.58881254049
4299,cat47,cat92,124289,0.659995327053
4300,cat47,cat93,437,0.00232054291146
4301,cat47,cat94,946,0.00502341783579
4302,cat47,cat95,3729,0.0198016121667
4303,cat47,cat96,54,0.000286749009654
4304,cat47,cat97,41800,0.221964974139
4305,cat47,cat98,105156,0.558395904799
4306,cat47,cat99,0,0.0
4307,cat47,cat100,9403,0.0499314988477
4308,cat47,cat101,106136,0.563599868308
4309,cat47,cat102,176682,0.938210898586
4310,cat47,cat103,123796,0.657377414798
4311,cat47,cat104,68,0.00036109134549
4312,cat47,cat105,77,0.000408882847099
4313,cat47,cat106,75,0.000398262513408
4314,cat47,cat107,75,0.000398262513408
4315,cat47,cat108,9510,0.0504996867002
4316,cat47,cat109,52,0.000276128675963
4317,cat47,cat110,1295,0.00687666606485
4318,cat47,cat111,127760,0.678426916174
4319,cat47,cat112,2404,0.0127656410964
